Show_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method,discount_applied,churn_status,title,content_type,genre,language,release_year,device_type,watch_time_minutes,session_count,completion_percentage,date_watched,time_of_day,rating,liked,recommendation_source,days_since_last_watch,avg_weekly_watch_time,content_diversity_score,User_status,Engagement_Level,Completion_group,Viwer_Type
U103933,21,Female,Japan,Asia,Basic,8.99,2022-06-26,2026-02-07,Wallet,No,Active,Documentary Title 2815,Movie,Documentary,Hindi,2015,Mobile,81,2,100,2022-08-13,Morning,4,Yes,Trending,57,271,0.66,At Risk,low,High Completion,Heavy viewer
U103934,60,Female,Japan,Asia,Standard,13.99,2022-10-16,2026-02-07,Card,No,Active,Animation Title 601,Movie,Animation,Japanese,2002,Mobile,76,2,84,2022-11-25,Night,3,No,Ads,21,265,0.8,Active,low,High Completion,Heavy viewer
U103935,60,Male,Brazil,South America,Premium,17.99,2022-02-15,2026-02-07,Bank Transfer,No,Active,Drama Title 2800,Series,Drama,English,2013,Laptop,119,3,99,2022-08-03,Night,4,Yes,Algorithm,26,343,0.96,Active,low,High Completion,Heavy viewer
U103936,21,Male,South Africa,Africa,Basic,8.99,2022-10-21,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 2194,Movie,Sci-Fi,English,2015,TV,61,2,100,2022-12-30,Morning,3,No,Search,19,208,0.63,Active,low,High Completion,Casual viewer
U103937,40,Male,Canada,North America,Basic,8.99,2022-10-16,2026-02-07,Card,No,Active,Animation Title 2745,Series,Animation,Portuguese,2017,Laptop,63,2,100,2023-07-08,Morning,3,No,Trending,26,166,0.46,Active,low,High Completion,Casual viewer
U103938,60,Female,Germany,Europe,Basic,8.99,2024-04-14,2025-05-31,Wallet,No,Cancelled,Sci-Fi Title 798,Movie,Sci-Fi,German,2011,Laptop,58,1,96,2024-10-31,Morning,3,No,Algorithm,22,196,0.33,Active,low,High Completion,Casual viewer
U103939,21,Male,India,Asia,Standard,13.99,2022-12-24,2026-02-07,Bank Transfer,No,Active,Action Title 2947,Series,Action,French,2011,Mobile,96,3,100,2023-08-14,Evening,4,Yes,Trending,13,228,0.63,Active,low,High Completion,Casual viewer
U103940,50,Male,South Africa,Africa,Standard,13.99,2022-10-14,2026-02-07,Wallet,No,Active,Drama Title 2399,Series,Drama,Hindi,2001,Mobile,61,2,67,2023-05-27,Night,3,No,Algorithm,23,267,0.97,Active,low,Medium,Heavy viewer
U103941,17,Female,Nigeria,Africa,Premium,17.99,2022-11-28,2026-02-07,Wallet,No,Active,Thriller Title 339,Movie,Thriller,Hindi,2017,TV,127,4,100,2023-04-04,Morning,4,Yes,Friend,29,348,0.84,Active,low,High Completion,Heavy viewer
U103942,40,Female,India,Asia,Premium,17.99,2022-02-01,2026-02-07,Wallet,Yes,Active,Drama Title 1018,Series,Drama,French,2014,Mobile,124,4,100,2022-08-14,Evening,4,Yes,Ads,47,372,0.75,At Risk,low,High Completion,Heavy viewer
U103943,50,Female,South Africa,Africa,Standard,13.99,2024-04-30,2026-02-07,Card,Yes,Active,Comedy Title 79,Movie,Comedy,French,2015,Laptop,74,2,82,2024-07-18,Night,4,Yes,Trending,57,271,1,At Risk,low,High Completion,Heavy viewer
U103944,60,Male,South Africa,Africa,Standard,13.99,2022-06-09,2026-02-07,Bank Transfer,No,Active,Thriller Title 568,Movie,Thriller,Hindi,2004,Mobile,109,3,100,2023-02-27,Morning,4,Yes,Search,21,248,0.64,Active,low,High Completion,Casual viewer
U103945,50,Female,Canada,North America,Premium,17.99,2022-05-06,2026-02-07,Wallet,Yes,Active,Action Title 1585,Series,Action,Hindi,2003,Mobile,96,3,80,2022-09-27,Afternoon,5,Yes,Ads,42,415,0.51,At Risk,low,High Completion,Heavy viewer
U103946,21,Female,Nigeria,Africa,Standard,13.99,2023-08-13,2024-07-20,Card,Yes,Cancelled,Sci-Fi Title 2792,Movie,Sci-Fi,German,2016,TV,112,3,100,2023-10-09,Evening,2,No,Algorithm,34,240,0.33,At Risk,low,High Completion,Casual viewer
U103947,30,Male,South Africa,Africa,Premium,17.99,2024-03-27,2026-02-07,Wallet,No,Active,Animation Title 2788,Series,Animation,German,2009,TV,104,3,86,2024-07-02,Evening,3,No,Algorithm,17,319,0.7,Active,low,High Completion,Heavy viewer
U103948,17,Male,India,Asia,Standard,13.99,2024-04-19,2026-02-07,Wallet,Yes,Active,Romance Title 2965,Movie,Romance,German,2022,Laptop,91,3,100,2025-01-29,Afternoon,3,No,Friend,44,222,0.64,At Risk,low,High Completion,Casual viewer
U103949,30,Female,USA,North America,Premium,17.99,2024-01-13,2026-02-07,Card,No,Active,Comedy Title 2108,Series,Comedy,German,2020,TV,122,4,100,2024-05-08,Night,4,Yes,Trending,32,260,0.6,At Risk,low,High Completion,Heavy viewer
U103950,40,Female,Canada,North America,Premium,17.99,2024-05-29,2026-02-07,Wallet,Yes,Active,Thriller Title 962,Series,Thriller,German,2017,TV,128,4,100,2025-01-29,Night,1,No,Ads,33,361,0.56,At Risk,low,High Completion,Heavy viewer
U103951,17,Male,Japan,Asia,Standard,13.99,2022-12-03,2023-01-24,Wallet,No,Cancelled,Romance Title 2498,Movie,Romance,Hindi,2015,Laptop,96,3,100,2022-12-20,Morning,4,Yes,Search,57,304,0.73,At Risk,low,High Completion,Heavy viewer
U103952,50,Female,Nigeria,Africa,Standard,13.99,2022-04-05,2026-02-07,Bank Transfer,No,Active,Animation Title 1853,Movie,Animation,French,2000,Mobile,96,3,100,2022-11-23,Night,3,No,Algorithm,16,249,0.86,Active,low,High Completion,Casual viewer
U103953,60,Male,Japan,Asia,Standard,13.99,2024-03-22,2024-08-10,Bank Transfer,Yes,Cancelled,Sci-Fi Title 2907,Series,Sci-Fi,Yoruba,2009,Laptop,118,3,100,2024-10-18,Morning,3,No,Ads,43,227,0.54,At Risk,low,High Completion,Casual viewer
U103954,21,Female,USA,North America,Premium,17.99,2023-05-17,2026-02-07,Bank Transfer,No,Active,Action Title 691,Movie,Action,Yoruba,2000,TV,116,3,96,2023-11-08,Morning,4,Yes,Friend,6,314,0.55,Active,low,High Completion,Heavy viewer
U103955,60,Female,UK,Europe,Premium,17.99,2023-03-31,2023-11-06,Bank Transfer,No,Cancelled,Animation Title 589,Movie,Animation,Hindi,2009,TV,123,4,100,2023-12-31,Morning,5,Yes,Search,16,305,0.6,Active,low,High Completion,Heavy viewer
U103956,50,Male,France,Europe,Premium,17.99,2023-11-26,2026-02-07,Wallet,Yes,Active,Action Title 3,Series,Action,Japanese,2008,Laptop,130,4,100,2024-04-03,Afternoon,4,Yes,Ads,14,378,0.92,Active,low,High Completion,Heavy viewer
U103957,30,Female,France,Europe,Standard,13.99,2023-09-11,2026-02-07,Card,No,Active,Documentary Title 2915,Series,Documentary,English,2005,Mobile,110,3,100,2023-10-16,Night,5,Yes,Trending,22,198,0.64,Active,low,High Completion,Casual viewer
U103958,30,Female,Nigeria,Africa,Standard,13.99,2022-03-15,2026-02-07,Bank Transfer,Yes,Active,Sci-Fi Title 1464,Series,Sci-Fi,Hindi,2020,TV,83,2,92,2022-12-29,Evening,4,Yes,Friend,11,325,0.51,Active,low,High Completion,Heavy viewer
U103959,30,Male,France,Europe,Premium,17.99,2024-04-26,2026-02-07,Bank Transfer,No,Active,Comedy Title 1878,Series,Comedy,Yoruba,2024,TV,133,4,100,2024-05-12,Afternoon,2,No,Friend,53,376,0.75,At Risk,low,High Completion,Heavy viewer
U103960,21,Female,India,Asia,Basic,8.99,2023-12-31,2026-02-07,Bank Transfer,No,Active,Animation Title 947,Series,Animation,English,2008,TV,59,1,98,2024-01-10,Afternoon,5,Yes,Friend,31,174,0.75,At Risk,low,High Completion,Casual viewer
U103961,60,Female,Brazil,South America,Basic,8.99,2024-01-26,2026-02-07,Card,No,Active,Drama Title 1399,Movie,Drama,Hindi,2012,TV,29,1,48,2024-07-14,Morning,2,No,Search,56,142,0.24,At Risk,low,Low,Casual viewer
U103962,21,Male,Nigeria,Africa,Standard,13.99,2022-12-09,2026-02-07,Wallet,No,Active,Action Title 2739,Movie,Action,English,2008,TV,95,3,100,2023-10-02,Morning,5,Yes,Ads,56,349,0.22,At Risk,low,High Completion,Heavy viewer
U103963,60,Female,UK,Europe,Basic,8.99,2022-02-28,2026-02-07,Card,Yes,Active,Romance Title 575,Movie,Romance,Hindi,2018,TV,67,2,100,2022-05-04,Evening,5,Yes,Search,44,185,0.24,At Risk,low,High Completion,Casual viewer
U103964,60,Male,UK,Europe,Basic,8.99,2022-07-19,2026-02-07,Bank Transfer,No,Active,Romance Title 402,Movie,Romance,French,2010,Mobile,64,2,100,2022-08-03,Night,4,Yes,Search,1,184,0.9,Active,low,High Completion,Casual viewer
U103965,40,Male,Canada,North America,Basic,8.99,2022-06-30,2026-02-07,Bank Transfer,No,Active,Action Title 131,Series,Action,Portuguese,2004,TV,60,2,100,2022-11-08,Morning,4,Yes,Algorithm,55,154,0.57,At Risk,low,High Completion,Casual viewer
U103966,60,Male,South Africa,Africa,Basic,8.99,2022-10-20,2024-03-21,Card,No,Cancelled,Sci-Fi Title 1046,Series,Sci-Fi,Yoruba,2002,TV,93,3,100,2023-04-27,Morning,4,Yes,Algorithm,13,192,0.73,Active,low,High Completion,Casual viewer
U103967,17,Female,Germany,Europe,Standard,13.99,2023-04-11,2026-02-07,Card,Yes,Active,Drama Title 1968,Movie,Drama,Portuguese,2014,Laptop,104,3,100,2023-10-18,Evening,2,No,Ads,2,210,0.81,Active,low,High Completion,Casual viewer
U103968,17,Female,USA,North America,Basic,8.99,2023-11-09,2026-02-07,Bank Transfer,No,Active,Drama Title 2383,Movie,Drama,Hindi,2022,TV,52,1,86,2024-06-16,Night,3,No,Trending,14,133,0.74,Active,low,High Completion,Casual viewer
U103969,30,Male,Germany,Europe,Standard,13.99,2023-01-29,2026-02-07,Bank Transfer,No,Active,Drama Title 2801,Movie,Drama,Japanese,2008,TV,59,1,65,2023-02-21,Night,3,No,Friend,42,273,0.8,At Risk,low,Medium,Heavy viewer
U103970,60,Male,Japan,Asia,Standard,13.99,2023-03-23,2026-02-07,Card,Yes,Active,Drama Title 1755,Series,Drama,French,2013,Laptop,74,2,82,2023-12-28,Night,4,Yes,Trending,12,198,0.43,Active,low,High Completion,Casual viewer
U103971,50,Female,UK,Europe,Basic,8.99,2022-09-16,2023-11-04,Bank Transfer,No,Cancelled,Drama Title 502,Movie,Drama,French,2013,Tablet,64,2,100,2023-01-11,Night,2,No,Search,34,227,0.9,At Risk,low,High Completion,Casual viewer
U103972,60,Female,UK,Europe,Standard,13.99,2022-07-05,2026-02-07,Bank Transfer,No,Active,Documentary Title 2395,Series,Documentary,Japanese,2013,TV,107,3,100,2023-02-12,Night,2,No,Friend,18,275,0.32,Active,low,High Completion,Heavy viewer
U103973,40,Female,France,Europe,Basic,8.99,2024-04-30,2025-08-15,Wallet,No,Cancelled,Drama Title 617,Movie,Drama,French,2016,Laptop,68,2,100,2024-09-24,Night,3,No,Trending,47,133,0.81,At Risk,low,High Completion,Casual viewer
U103974,17,Male,South Africa,Africa,Premium,17.99,2022-01-26,2023-03-17,Wallet,No,Cancelled,Sci-Fi Title 1821,Series,Sci-Fi,Portuguese,2014,Mobile,107,3,89,2022-09-29,Evening,2,No,Friend,13,377,0.45,Active,low,High Completion,Heavy viewer
U103975,40,Female,Japan,Asia,Basic,8.99,2022-01-20,2026-02-07,Bank Transfer,No,Active,Documentary Title 2588,Series,Documentary,Portuguese,2004,Tablet,57,1,95,2022-09-17,Evening,3,No,Ads,31,232,0.85,At Risk,low,High Completion,Casual viewer
U103976,30,Male,USA,North America,Basic,8.99,2023-11-10,2026-02-07,Bank Transfer,No,Active,Animation Title 1871,Movie,Animation,English,2023,Mobile,47,1,78,2023-11-11,Morning,3,No,Ads,21,73,0.63,Active,low,Medium,Casual viewer
U103977,40,Male,UK,Europe,Basic,8.99,2024-03-19,2026-02-07,Wallet,Yes,Active,Documentary Title 1055,Movie,Documentary,Portuguese,2016,Laptop,50,1,83,2024-07-20,Evening,4,Yes,Ads,15,188,0.78,Active,low,High Completion,Casual viewer
U103978,21,Male,UK,Europe,Basic,8.99,2022-07-09,2023-12-18,Bank Transfer,No,Cancelled,Romance Title 90,Series,Romance,Portuguese,2018,Mobile,84,2,100,2022-08-27,Afternoon,5,Yes,Search,45,141,0.59,At Risk,low,High Completion,Casual viewer
U103979,17,Female,UK,Europe,Basic,8.99,2024-05-14,2024-12-19,Bank Transfer,No,Cancelled,Sci-Fi Title 127,Movie,Sci-Fi,English,2000,Laptop,49,1,81,2024-09-20,Afternoon,4,Yes,Trending,36,170,0.81,At Risk,low,High Completion,Casual viewer
U103980,17,Male,Germany,Europe,Standard,13.99,2023-08-23,2024-08-15,Bank Transfer,No,Cancelled,Documentary Title 961,Series,Documentary,Yoruba,2002,Tablet,78,2,86,2023-11-19,Afternoon,5,Yes,Ads,24,268,0.47,Active,low,High Completion,Heavy viewer
U103981,30,Male,India,Asia,Standard,13.99,2022-06-13,2026-02-07,Wallet,Yes,Active,Sci-Fi Title 957,Series,Sci-Fi,German,2009,Laptop,97,3,100,2022-12-13,Evening,2,No,Ads,43,274,0.74,At Risk,low,High Completion,Heavy viewer
U103982,40,Male,France,Europe,Basic,8.99,2024-01-03,2026-02-07,Card,Yes,Active,Documentary Title 2854,Series,Documentary,Hindi,2002,TV,66,2,100,2024-03-24,Night,4,Yes,Algorithm,36,176,0.27,At Risk,low,High Completion,Casual viewer
U103983,30,Male,Germany,Europe,Basic,8.99,2022-03-09,2026-02-07,Bank Transfer,No,Active,Thriller Title 2500,Movie,Thriller,Japanese,2016,TV,49,1,81,2022-10-12,Night,2,No,Algorithm,11,189,0.9,Active,low,High Completion,Casual viewer
U103984,60,Female,India,Asia,Basic,8.99,2022-12-08,2026-02-07,Bank Transfer,Yes,Active,Sci-Fi Title 1192,Movie,Sci-Fi,Japanese,2023,Laptop,74,2,100,2023-06-26,Morning,3,No,Search,10,256,0.94,Active,low,High Completion,Heavy viewer
U103985,40,Female,Brazil,South America,Premium,17.99,2023-12-02,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 177,Series,Sci-Fi,English,2021,TV,104,3,86,2023-12-28,Morning,4,Yes,Algorithm,18,365,0.28,Active,low,High Completion,Heavy viewer
U103986,17,Female,UK,Europe,Premium,17.99,2022-01-31,2026-02-07,Bank Transfer,No,Active,Action Title 2449,Series,Action,Portuguese,2008,TV,120,4,100,2022-06-24,Afternoon,3,No,Algorithm,48,365,0.33,At Risk,low,High Completion,Heavy viewer
U103987,21,Female,UK,Europe,Standard,13.99,2023-04-25,2023-08-24,Bank Transfer,No,Cancelled,Action Title 2804,Series,Action,Hindi,2006,Laptop,111,3,100,2023-09-15,Afternoon,4,Yes,Algorithm,52,236,0.5,At Risk,low,High Completion,Casual viewer
U103988,21,Female,Canada,North America,Basic,8.99,2022-09-10,2026-02-07,Wallet,No,Active,Animation Title 856,Movie,Animation,Portuguese,2013,TV,83,2,100,2023-04-17,Morning,3,No,Search,26,206,0.77,Active,low,High Completion,Casual viewer
U103989,17,Female,USA,North America,Basic,8.99,2024-04-05,2025-08-27,Bank Transfer,No,Cancelled,Action Title 592,Series,Action,Hindi,2011,Mobile,83,2,100,2024-04-09,Morning,4,Yes,Trending,24,152,0.38,Active,low,High Completion,Casual viewer
U103990,17,Female,UK,Europe,Basic,8.99,2022-08-28,2026-02-07,Card,No,Active,Romance Title 971,Series,Romance,Portuguese,2018,Laptop,10,1,20,2023-06-18,Evening,3,No,Friend,3,182,0.69,Active,low,Low,Casual viewer
U103991,30,Female,UK,Europe,Basic,8.99,2022-05-06,2022-11-26,Wallet,Yes,Cancelled,Sci-Fi Title 326,Series,Sci-Fi,Yoruba,2018,TV,72,2,100,2022-06-07,Night,2,No,Algorithm,39,228,0.77,At Risk,low,High Completion,Casual viewer
U103992,17,Male,USA,North America,Basic,8.99,2022-10-16,2026-02-07,Wallet,No,Active,Documentary Title 1288,Movie,Documentary,Hindi,2014,Mobile,66,2,100,2023-07-30,Morning,3,No,Friend,12,120,0.53,Active,low,High Completion,Casual viewer
U103993,40,Male,Canada,North America,Premium,17.99,2024-03-01,2026-02-07,Bank Transfer,No,Active,Comedy Title 1599,Series,Comedy,English,2016,Tablet,128,4,100,2024-05-18,Night,3,No,Search,51,378,0.67,At Risk,low,High Completion,Heavy viewer
U103994,40,Female,Brazil,South America,Standard,13.99,2022-06-17,2026-02-07,Card,Yes,Active,Documentary Title 512,Series,Documentary,Yoruba,2022,TV,72,2,80,2022-09-12,Afternoon,4,Yes,Trending,39,305,0.55,At Risk,low,High Completion,Heavy viewer
U103995,30,Male,Nigeria,Africa,Standard,13.99,2022-05-26,2026-02-07,Wallet,No,Active,Sci-Fi Title 1176,Movie,Sci-Fi,Portuguese,2005,Mobile,82,2,91,2022-11-17,Evening,3,No,Trending,27,240,0.98,Active,low,High Completion,Casual viewer
U103996,60,Female,Brazil,South America,Premium,17.99,2023-11-08,2026-02-07,Card,Yes,Active,Thriller Title 2186,Movie,Thriller,Japanese,2005,TV,112,3,93,2024-06-09,Morning,3,No,Trending,30,328,0.84,Active,low,High Completion,Heavy viewer
U103997,40,Female,Canada,North America,Standard,13.99,2022-12-26,2026-02-07,Bank Transfer,No,Active,Comedy Title 2988,Movie,Comedy,Yoruba,2005,TV,90,3,100,2023-03-03,Afternoon,5,Yes,Algorithm,0,244,0.37,Active,low,High Completion,Casual viewer
U103998,17,Male,UK,Europe,Standard,13.99,2023-02-22,2026-02-07,Bank Transfer,Yes,Active,Romance Title 691,Movie,Romance,Yoruba,2005,Laptop,116,3,100,2023-11-05,Evening,4,Yes,Algorithm,59,240,0.4,At Risk,low,High Completion,Casual viewer
U103999,30,Female,France,Europe,Basic,8.99,2023-08-12,2026-02-07,Wallet,No,Active,Drama Title 2004,Movie,Drama,Hindi,2021,TV,65,2,100,2024-02-08,Morning,3,No,Algorithm,38,241,0.4,At Risk,low,High Completion,Casual viewer
U104000,17,Male,Germany,Europe,Standard,13.99,2023-10-19,2026-02-07,Wallet,Yes,Active,Comedy Title 2756,Series,Comedy,Yoruba,2019,TV,79,2,87,2024-06-08,Afternoon,4,Yes,Algorithm,52,281,0.59,At Risk,low,High Completion,Heavy viewer
U104001,30,Male,UK,Europe,Basic,8.99,2022-06-04,2026-02-07,Card,No,Active,Animation Title 347,Series,Animation,Yoruba,2005,Mobile,35,1,58,2023-01-29,Afternoon,2,No,Friend,16,249,0.23,Active,low,Medium,Casual viewer
U104002,30,Male,Nigeria,Africa,Basic,8.99,2024-06-12,2026-02-07,Card,No,Active,Romance Title 2342,Movie,Romance,Japanese,2023,Tablet,62,2,100,2025-03-15,Night,4,Yes,Ads,56,235,0.41,At Risk,low,High Completion,Casual viewer
U104003,60,Female,Germany,Europe,Standard,13.99,2024-05-14,2026-02-07,Card,Yes,Active,Drama Title 2840,Movie,Drama,Yoruba,2011,TV,90,3,100,2024-05-14,Evening,4,Yes,Ads,26,249,0.94,Active,low,High Completion,Casual viewer
U104004,30,Female,Canada,North America,Basic,8.99,2023-06-15,2026-02-07,Bank Transfer,No,Active,Thriller Title 207,Movie,Thriller,Hindi,2011,Tablet,58,1,96,2023-12-11,Evening,4,Yes,Trending,9,185,0.43,Active,low,High Completion,Casual viewer
U104005,17,Male,Japan,Asia,Premium,17.99,2023-11-22,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 450,Movie,Sci-Fi,English,2010,Laptop,112,3,93,2024-08-16,Morning,1,No,Trending,49,450,0.81,At Risk,low,High Completion,Heavy viewer
U104006,17,Female,India,Asia,Premium,17.99,2022-12-19,2026-02-07,Wallet,No,Active,Romance Title 2885,Series,Romance,English,2022,Mobile,122,4,100,2023-08-31,Night,5,Yes,Algorithm,45,369,0.37,At Risk,low,High Completion,Heavy viewer
U104007,50,Male,France,Europe,Basic,8.99,2024-06-08,2026-02-07,Card,No,Active,Romance Title 404,Movie,Romance,Japanese,2003,Mobile,70,2,100,2024-09-09,Afternoon,2,No,Ads,49,147,0.51,At Risk,low,High Completion,Casual viewer
U104008,30,Female,Germany,Europe,Standard,13.99,2023-04-16,2026-02-07,Card,No,Active,Animation Title 1255,Series,Animation,Portuguese,2022,Laptop,94,3,100,2023-11-16,Evening,4,Yes,Ads,17,273,0.61,Active,low,High Completion,Heavy viewer
U104009,30,Female,Japan,Asia,Basic,8.99,2022-01-12,2022-02-13,Bank Transfer,No,Cancelled,Sci-Fi Title 1799,Series,Sci-Fi,Hindi,2017,TV,62,2,100,2022-01-22,Evening,3,No,Search,16,134,0.78,Active,low,High Completion,Casual viewer
U104010,17,Male,Brazil,South America,Basic,8.99,2022-05-24,2026-02-07,Wallet,No,Active,Documentary Title 1332,Movie,Documentary,German,2018,Mobile,55,1,91,2022-07-29,Night,4,Yes,Trending,6,237,0.85,Active,low,High Completion,Casual viewer
U104011,40,Female,Nigeria,Africa,Premium,17.99,2024-01-28,2026-02-07,Wallet,No,Active,Documentary Title 198,Series,Documentary,Portuguese,2021,TV,106,3,88,2024-07-06,Morning,2,No,Search,27,437,0.5,Active,low,High Completion,Heavy viewer
U104012,17,Female,USA,North America,Standard,13.99,2023-11-07,2026-02-07,Card,No,Active,Comedy Title 2674,Series,Comedy,Portuguese,2012,TV,78,2,86,2024-03-25,Morning,2,No,Friend,9,302,0.83,Active,low,High Completion,Heavy viewer
U104013,17,Male,Germany,Europe,Premium,17.99,2024-06-08,2026-02-07,Wallet,No,Active,Sci-Fi Title 1664,Movie,Sci-Fi,English,2021,TV,122,4,100,2024-08-13,Morning,2,No,Algorithm,23,301,0.72,Active,low,High Completion,Heavy viewer
U104014,30,Male,Canada,North America,Standard,13.99,2022-02-19,2026-02-07,Wallet,No,Active,Sci-Fi Title 1391,Movie,Sci-Fi,German,2006,TV,96,3,100,2022-10-30,Morning,5,Yes,Trending,56,205,0.74,At Risk,low,High Completion,Casual viewer
U104015,40,Female,Brazil,South America,Standard,13.99,2024-02-21,2026-02-07,Card,Yes,Active,Romance Title 2960,Series,Romance,Yoruba,2003,TV,88,2,97,2024-03-05,Night,4,Yes,Trending,5,292,0.43,Active,low,High Completion,Heavy viewer
U104016,21,Female,France,Europe,Basic,8.99,2022-03-21,2026-02-07,Wallet,No,Active,Romance Title 1129,Series,Romance,Portuguese,2015,Laptop,35,1,58,2022-10-10,Evening,4,Yes,Friend,15,178,0.22,Active,low,Medium,Casual viewer
U104017,60,Female,South Africa,Africa,Basic,8.99,2022-04-20,2026-02-07,Wallet,No,Active,Sci-Fi Title 1866,Series,Sci-Fi,French,2004,Mobile,70,2,100,2023-01-16,Evening,4,Yes,Ads,23,218,0.44,Active,low,High Completion,Casual viewer
U104018,17,Male,France,Europe,Basic,8.99,2022-11-30,2026-02-07,Wallet,Yes,Active,Drama Title 2010,Movie,Drama,Hindi,2019,Mobile,46,1,76,2022-12-21,Night,3,No,Search,48,180,0.34,At Risk,low,Medium,Casual viewer
U104019,17,Female,Nigeria,Africa,Basic,8.99,2023-01-17,2026-02-07,Card,Yes,Active,Animation Title 1584,Movie,Animation,English,2013,TV,33,1,55,2023-04-03,Morning,2,No,Friend,36,169,0.43,At Risk,low,Medium,Casual viewer
U104020,40,Male,UK,Europe,Basic,8.99,2022-02-27,2026-02-07,Wallet,No,Active,Drama Title 73,Series,Drama,French,2016,TV,76,2,100,2022-11-11,Afternoon,4,Yes,Algorithm,52,235,0.56,At Risk,low,High Completion,Casual viewer
U104021,17,Male,France,Europe,Basic,8.99,2023-11-05,2025-04-05,Bank Transfer,No,Cancelled,Animation Title 2021,Movie,Animation,Portuguese,2000,TV,68,2,100,2024-03-17,Morning,3,No,Search,18,189,0.94,Active,low,High Completion,Casual viewer
